#, Max. MW, RT [min], Area, Max. m/z
188, 654.1468, 1.27, 65722.4, 653.1395
189, 754.3288, 1.27, 26961.5, 753.3215
190, 564.0808, 1.28, 164789.6, 563.0735
191, 904.3263, 1.28, 178880.1, 903.3191
192, 638.2813, 1.29, 55540.6, 637.2740
193, 682.3083, 1.29, 26001.0, 681.3010
194, 257.9834, 1.29, 162072.0, 256.9762
195, 252.0302, 1.30, 106498.2, 251.0230
196, 147.0319, 1.31, 104454.0, 146.0246
197, 207.0528, 1.31, 574795.1, 206.0456
198, 882.2057, 1.32, 46918.3, 881.1984
199, 346.1271, 1.32, 42569.0, 345.1199
200, 603.0920, 1.32, 50836.4, 602.0847
201, 291.0415, 1.33, 174605.5, 290.0343
202, 608.1039, 1.34, 67023.0, 607.0967
203, 462.1388, 1.35, 57320.5, 461.1315
204, 158.0577, 1.37, 54536.2, 157.0504
205, 492.1440, 1.37, 70644.9, 163.0399
206, 220.0581, 1.37, 1506673.4, 219.0508
207, 174.0162, 1.38, 219596.5, 173.0089
208, 488.1546, 1.39, 44802.8, 487.1474
209, 228.1108, 1.40, 59464.1, 227.1035
210, 182.0576, 1.41, 394564.9, 181.0504
211, 485.1120, 1.42, 65484.5, 484.1047
212, 690.1620, 1.42, 51408.5, 689.1547
213, 259.9991, 1.42, 66308.7, 258.9918
214, 724.2040, 1.44, 23123.4, 723.1967
215, 576.2441, 1.45, 197382.9, 575.2369
216, 616.1822, 1.45, 41137.9, 615.1750
217, 624.2654, 1.45, 22183.1, 623.2581
218, 301.1164, 1.45, 149373.7, 300.1091
219, 444.2007, 1.46, 2642178.3, 443.1935
220, 888.4048, 1.46, 260157.8, 887.3975
221, 542.1722, 1.47, 76236.6, 541.1649
222, 1022.3479, 1.47, 53641.1, 1021.3406
223, 297.0850, 1.47, 40954.5, 296.0777
224, 578.1448, 1.48, 226664.5, 577.1375
225, 415.1123, 1.48, 33798.5, 414.1050
226, 414.1748, 1.49, 178225.0, 413.1676
227, 330.0954, 1.51, 63031.9, 329.0881
228, 562.2295, 1.53, 23999.2, 561.2222
229, 162.0891, 1.54, 357044.6, 161.0819
230, 328.1165, 1.54, 68753.3, 327.1092
231, 458.1807, 1.54, 49752.3, 457.1734
232, 144.0423, 1.56, 45555.7, 144.0453
233, 902.1892, 1.57, 28294.8, 901.1819
234, 964.1846, 1.57, 18357.7, 963.1773
235, 866.2119, 1.57, 745792.1, 865.2047
236, 686.1342, 1.57, 47053.6, 685.1269
237, 370.0367, 1.58, 139840.8, 369.0294
238, 233.0900, 1.58, 105321.9, 232.0827
239, 758.1877, 1.60, 21258.8, 757.1804
240, 286.1054, 1.62, 138680.1, 285.0982
241, 1154.2778, 1.63, 156926.6, 1153.2706
242, 383.1223, 1.64, 57977.1, 382.1151
243, 616.1823, 1.65, 59277.6, 615.1751
244, 300.0849, 1.65, 354868.1, 299.0777
245, 366.1436, 1.66, 30893.2, 365.1363
246, 590.1657, 1.68, 54757.9, 589.1584
247, 866.2115, 1.69, 256016.1, 865.2042
248, 388.0539, 1.70, 39530.3, 387.0467
249, 466.1125, 1.70, 104405.9, 465.1052
250, 800.2615, 1.70, 26732.3, 799.2542
251, 580.1605, 1.70, 260747.6, 579.1532
252, 290.0786, 1.70, 3031996.5, 289.0719
253, 408.1069, 1.70, 113382.1, 407.0996
254, 326.0563, 1.71, 157788.8, 325.0490
