#, Max. MW, RT [min], Area, Max. m/z
519, 514.2625, 3.52, 33034.2, 513.2552
520, 470.2367, 3.52, 168323.2, 469.2294
521, 138.0317, 3.54, 106134.8, 137.0244
522, 436.1011, 3.66, 48043.8, 435.0938
523, 420.0697, 3.66, 184125.7, 419.0624
524, 302.0429, 3.66, 1155474.3, 301.0356
525, 276.1210, 3.69, 65383.4, 275.1137
526, 508.2155, 3.77, 167648.8, 507.2082
527, 496.2516, 3.81, 31830.4, 495.2444
528, 309.2053, 3.89, 78163.5, 308.1980
529, 294.1103, 3.93, 61775.1, 293.1030
530, 273.1574, 3.97, 79531.8, 272.1501
531, 286.0476, 3.99, 268419.6, 285.0403
532, 330.2408, 4.18, 277097.2, 329.2335
533, 376.1922, 4.34, 62053.2, 375.1849
534, 307.1782, 4.36, 247851.0, 306.1709
535, 328.2248, 4.36, 51013.9, 327.2175
536, 300.2049, 4.40, 199671.4, 299.1976
537, 286.1893, 4.41, 266133.8, 285.1820
538, 215.1243, 4.51, 48630.3, 215.1287
539, 252.0998, 4.53, 63709.3, 251.0925
540, 194.0942, 4.58, 74230.6, 193.0870
541, 188.1410, 4.59, 272785.8, 187.1337
542, 312.1760, 4.75, 690913.0, 311.1687
543, 144.1150, 4.86, 157047.7, 143.1077
544, 196.1098, 4.88, 180664.8, 195.1025
545, 310.1781, 5.00, 38777.6, 309.1709
546, 172.1464, 5.63, 198841.6, 171.1391
547, 272.0719, 5.64, 44219.9, 271.0646
548, 240.0749, 5.75, 58649.4, 239.0676
549, 298.1604, 6.01, 546201.6, 297.1532
550, 266.1553, 6.06, 537616.8, 265.1481
551, 298.1604, 6.24, 361771.6, 297.1531
552, 228.2087, 6.89, 121297.4, 227.2014
553, 328.1342, 6.89, 128830.2, 327.1269
554, 376.2824, 7.05, 29201.1, 375.2751
555, 366.2533, 7.05, 140551.2, 365.2460
556, 134.0579, 7.12, 457253.1, 133.0506
557, 376.2824, 7.15, 65402.7, 375.2752
558, 399.2410, 7.18, 56549.6, 398.2337
559, 356.1655, 7.39, 405491.7, 355.1582
560, 134.0579, 7.42, 207296.0, 133.0507
561, 310.1813, 7.43, 180379.0, 309.1740
562, 256.2402, 7.46, 36292.4, 255.2329
563, 394.2849, 7.53, 43987.6, 393.2777
564, 394.2850, 7.63, 61335.0, 393.2777
565, 312.1760, 7.71, 141349.9, 311.1688
566, 573.4387, 7.79, 17720.7, 572.4314
567, 604.3970, 7.81, 43134.1, 603.3897
568, 410.3185, 7.83, 265493.8, 409.3112
569, 384.1965, 7.90, 85277.4, 383.1892
570, 284.2716, 7.90, 191763.0, 283.2643
571, 352.2588, 7.90, 42421.7, 351.2515
572, 354.2075, 8.14, 41342.6, 353.2003
573, 326.1918, 8.39, 818998.6, 325.1845
574, 294.1866, 8.53, 590652.0, 293.1793
575, 340.2075, 9.59, 88240.1, 339.2002
