#, Max. MW, RT [min], Area, Max. m/z
487, 230.1154, 3.00, 2054801.3, 229.1081
488, 616.1792, 3.01, 848881.9, 615.1719
489, 148.0524, 3.01, 425260.6, 147.0451
490, 166.0629, 3.01, 1966638.4, 165.0556
491, 448.1011, 3.03, 324014.1, 447.0938
492, 1047.4867, 3.03, 137199.4, 1046.4794
493, 448.1007, 3.04, 3106311.0, 449.1091
494, 1036.3456, 3.05, 10574.6, 1035.3383
495, 548.2462, 3.07, 223266.4, 547.2393
496, 472.1944, 3.07, 262393.4, 471.1871
497, 462.1655, 3.07, 56964.8, 461.1582
498, 816.4090, 3.07, 11740.7, 815.4017
499, 562.2623, 3.08, 215260.9, 561.2550
500, 462.0801, 3.08, 181655.3, 461.0728
501, 170.0215, 3.08, 87906.8, 169.0142
502, 896.2008, 3.08, 241619.7, 895.1935
503, 430.2205, 3.09, 157918.4, 429.2132
504, 630.3592, 3.09, 92385.5, 629.3519
505, 1036.3440, 3.10, 15142.5, 1035.3368
506, 656.3280, 3.10, 42480.8, 655.3207
507, 420.2360, 3.10, 22969.0, 419.2287
508, 406.2195, 3.10, 48342.7, 406.1968
509, 510.2294, 3.12, 297787.3, 509.2241
510, 478.1110, 3.12, 146800.3, 477.1037
511, 554.2568, 3.12, 22098.7, 553.2496
512, 690.3155, 3.13, 108271.4, 689.3082
513, 340.0797, 3.14, 46086.0, 339.0724
514, 358.1262, 3.16, 99272.3, 359.1163
515, 568.2157, 3.16, 209539.4, 567.2084
516, 508.2882, 3.17, 90821.2, 507.2811
517, 598.3200, 3.17, 67990.1, 598.3001
518, 780.1886, 3.18, 48657.2, 779.1814
519, 456.2209, 3.18, 167280.1, 455.2136
520, 418.0904, 3.19, 27477.3, 417.0831
521, 168.0423, 3.19, 229617.5, 167.0350
522, 434.1217, 3.20, 814894.5, 433.1145
523, 568.1793, 3.20, 37873.5, 567.1720
524, 242.1155, 3.23, 52330.6, 241.1082
525, 390.1319, 3.24, 805566.7, 389.1246
526, 426.1084, 3.24, 202775.8, 425.1012
527, 288.1576, 3.24, 224775.8, 287.1503
528, 440.1145, 3.26, 279018.7, 439.1072
529, 244.1313, 3.31, 206434.0, 243.1240
530, 686.4010, 3.33, 43745.6, 685.3937
531, 152.0112, 3.39, 55769.4, 151.0039
532, 687.3966, 3.40, 23527.0, 686.3893
533, 1266.9879, 3.42, 77658.8, 1265.9806
534, 556.2315, 3.45, 19635.5, 555.2242
535, 470.2368, 3.51, 184880.2, 469.2296
536, 389.2524, 3.51, 22461.6, 389.2549
537, 420.0700, 3.65, 156556.7, 419.0628
538, 302.0431, 3.65, 1013249.7, 301.0359
539, 300.0274, 3.65, 39884.3, 299.0201
540, 276.1212, 3.68, 65898.5, 275.1139
541, 264.1364, 3.69, 236814.9, 263.1291
542, 477.1794, 3.70, 37611.9, 476.1721
543, 213.1365, 3.78, 71563.7, 212.1292
544, 294.1104, 3.92, 57779.8, 293.1031
545, 328.2254, 4.00, 330267.5, 327.2182
546, 374.1767, 4.15, 48326.6, 373.1694
547, 330.2408, 4.17, 275417.9, 329.2336
548, 376.1923, 4.33, 78291.5, 375.1850
549, 307.1783, 4.35, 183740.5, 306.1710
550, 214.1206, 4.50, 227744.4, 213.1133
551, 252.0997, 4.52, 64840.2, 251.0925
552, 330.2408, 4.57, 71155.7, 329.2335
553, 194.0943, 4.58, 73378.4, 193.0871
554, 188.1412, 4.58, 290133.6, 187.1339
555, 241.1678, 4.59, 112587.9, 240.1605
556, 326.1908, 4.72, 438729.2, 325.1836
557, 144.1151, 4.85, 154888.1, 143.1079
558, 310.1785, 4.85, 2154490.5, 311.1705
559, 196.1100, 4.88, 198031.7, 195.1027
560, 170.1304, 5.20, 177918.9, 169.1231
561, 172.1463, 5.62, 129115.7, 171.1391
562, 240.0750, 5.74, 59944.4, 239.0677
563, 298.1603, 6.00, 501532.0, 297.1531
564, 266.1552, 6.05, 592177.4, 265.1479
565, 298.1603, 6.24, 334201.2, 297.1530
566, 300.2665, 6.44, 12567.2, 299.2592
567, 328.1341, 6.89, 132282.4, 327.1269
